nums/length_username,fullnameWords,nums/length_fullname,name==username,descriptionLength,external URL,private,#posts,#followers,#follows
0.0,4,0.0,0,24,1,0,1560.0,1563.0,460.0
0.0,4,0.0,0,18,1,0,1063.0,1608.0,2677.0
0.0,2,0.0,0,1,0,1,191.0,473.0,2216.0
0.0,2,0.0,0,1,0,1,0.0,109.0,622.0
0.0,2,0.0,0,1,0,1,72.0,300.0,741.0
0.125,2,0.0,0,1,0,0,23.0,33.0,779.0
0.11764705882352941,2,0.0,0,1,0,0,15.0,59.0,4024.0
0.2727272727272727,2,0.0,0,4,0,0,48.0,438.0,3900.0
0.0,2,0.0,0,1,0,0,15.0,36.0,2801.0
0.0,4,0.0,0,1,0,0,71.0,358.0,1025.0
0.0,2,0.0,0,1,0,0,1.0,52.0,892.0
0.125,2,0.0,0,1,0,0,0.0,105.0,1027.0
0.0,1,,0,3,0,0,18.0,10.0,1290.0
0.07692307692307693,2,0.0,0,1,0,1,2.0,46.0,919.0
0.08333333333333333,2,0.07692307692307693,0,26,0,0,12.0,17.0,673.0
0.0,2,0.0,0,1,0,0,36.0,67.0,1263.0
0.16666666666666666,2,0.0,0,1,0,0,97.0,625.0,2814.0
0.0,2,0.0,0,1,0,1,245.0,1342.0,5199.0
0.2,1,,0,1,0,0,0.0,12.0,1374.0
0.3333333333333333,2,0.0,0,1,0,1,40.0,74.0,1777.0
0.2,3,0.0,0,1,0,0,15.0,115.0,6642.0
0.25,2,0.0,0,1,0,0,0.0,23.0,1378.0
0.0,1,0.0,0,1,0,1,37.0,106.0,2203.0
0.0,3,0.0,0,1,0,1,46.0,279.0,2818.0
0.0,1,0.0,1,24,0,0,24.0,190.0,1856.0
0.11764705882352941,2,0.0,0,1,0,0,4.0,118.0,1850.0
0.0,1,0.0,0,1,0,0,54.0,33.0,1472.0
0.0,1,0.0,0,1,0,0,0.0,6.0,268.0
0.125,3,0.0,0,1,0,0,2.0,31.0,1505.0
0.0,3,0.0,0,21,1,0,347.0,892.0,1687.0
0.0,1,,0,1,0,0,0.0,3109.0,6194.0
0.0,3,0.0,0,18,1,0,8801.0,5703.0,7459.0
0.0,3,0.0,0,11,1,0,481.0,2258.0,2717.0
0.0,4,0.0,0,19,0,0,1273.0,1417.0,3400.0
0.0,2,0.0,0,18,1,0,952.0,1535.0,922.0
0.0,3,0.0,0,22,1,0,266.0,1309.0,730.0
0.3,3,0.0,0,5,0,1,196.0,544.0,1614.0
0.0,2,0.0,0,18,0,1,57.0,812.0,1483.0
0.0,2,0.0,0,19,1,0,784.0,2311.0,3414.0
0.0,2,0.0,0,24,1,0,679.0,3429.0,5919.0
0.0,10,0.0,0,24,1,0,1113.0,2475.0,2110.0
0.0,5,0.0,0,18,0,0,329.0,3123.0,1251.0
0.0,3,0.0,0,17,0,0,236.0,818.0,873.0
0.2,2,0.0,0,1,0,1,22.0,44.0,5288.0
0.25,1,0.0,0,1,0,1,96.0,214.0,1727.0
0.10526315789473684,2,0.0,0,1,0,0,2.0,4.0,326.0
0.0,2,0.0,0,1,0,1,4.0,67.0,1130.0
0.14285714285714285,1,0.4,0,1,0,0,100.0,71.0,6505.0
0.13333333333333333,4,0.0,0,1,0,0,15.0,326.0,2292.0
0.0,3,0.0,0,1,0,1,8.0,7.0,121.0
0.0,1,,0,1,0,0,0.0,13.0,657.0
0.36363636363636365,2,0.0,0,1,0,0,15.0,100.0,6584.0
0.25,2,0.0,0,2,0,0,44.0,95.0,6710.0
0.0,4,0.0,0,10,0,1,64.0,79.0,1121.0
0.6153846153846154,1,0.0,0,1,0,0,15.0,61.0,6476.0
0.0,1,0.0,0,1,0,0,22.0,71.0,4989.0
0.2857142857142857,1,,0,1,0,0,1.0,11.0,1654.0
0.0,1,0.0,1,1,0,1,45.0,103.0,1228.0
0.4,2,0.0,0,1,0,0,15.0,5.0,687.0
0.15384615384615385,2,0.0,0,1,0,1,1.0,22.0,1185.0
0.0,2,0.0,0,1,0,0,11.0,6220.0,6493.0
0.25,1,0.0,0,1,0,0,15.0,63.0,6459.0
0.0,4,0.0,0,11,0,1,1.0,29.0,839.0
0.06666666666666667,3,0.0,0,1,0,0,15.0,100.0,2246.0
0.0,1,0.0,0,1,0,0,23.0,45.0,775.0
0.0,2,0.0,0,1,0,0,0.0,98.0,1118.0
0.0,2,0.0,0,1,0,0,0.0,72.0,962.0
0.3333333333333333,1,0.0,0,2,0,1,28.0,73.0,1515.0
0.0,4,0.0,0,5,0,0,207.0,484.0,2009.0
0.15384615384615385,2,0.0,0,1,0,1,12.0,54.0,3942.0
0.2,2,0.0,0,1,0,1,0.0,9.0,3016.0
0.3,1,0.0,0,4,1,0,5.0,11.0,1369.0
0.0,1,,0,1,0,1,6.0,0.0,587.0
0.0,2,0.0,0,1,0,0,15.0,61.0,5935.0
0.0,1,0.0,0,1,0,1,0.0,8.0,1117.0
0.0,1,0.0,0,1,0,0,15.0,134.0,2471.0
0.0,2,0.0,0,1,0,1,6.0,241.0,1073.0
0.1,2,0.0,0,1,0,0,15.0,58.0,6353.0
0.0,3,0.0,0,1,0,0,15.0,87.0,1070.0
0.0,2,0.0,0,10,0,0,35.0,185.0,1468.0
0.25,2,0.0,0,1,0,0,0.0,142.0,1026.0
0.0,1,0.0,0,1,0,1,3.0,145.0,1133.0
0.0,2,0.0,0,9,0,0,19.0,133.0,7011.0
0.16666666666666666,1,0.0,0,1,0,0,4.0,121.0,2106.0
0.13333333333333333,2,0.0,0,1,0,1,15.0,34.0,513.0
0.07142857142857142,2,0.0,0,1,0,0,15.0,82.0,6491.0
0.0,2,0.0,0,6,0,0,53.0,205.0,1167.0
0.17647058823529413,2,0.0,0,1,0,0,22.0,265.0,1313.0
0.0,2,0.0,0,1,0,0,18.0,143.0,6701.0
0.1,2,0.0,0,15,0,0,17.0,72.0,3156.0
0.11764705882352941,2,0.0,0,1,0,0,23.0,49.0,3137.0
0.0,2,0.0,0,1,0,1,0.0,0.0,1188.0
0.0,1,0.0,0,1,0,0,1.0,18.0,1432.0
0.0,2,0.0,0,1,0,1,48.0,212.0,2873.0
0.0,1,,0,1,0,0,1.0,16.0,1056.0
0.5,2,0.0,0,1,0,0,0.0,15.0,764.0
0.0,1,0.0,0,1,0,0,22.0,165.0,6429.0
0.1,2,0.1,0,4,0,1,22.0,121.0,1335.0
0.19047619047619047,2,0.0,0,14,0,0,257.0,601.0,1882.0
0.3076923076923077,2,0.0,0,1,0,0,0.0,64.0,965.0
0.0,3,0.0,0,1,0,1,50.0,0.0,1788.0
0.0,2,0.0,0,1,0,1,50.0,230.0,383.0
0.11764705882352941,4,0.0,0,1,0,0,15.0,35.0,2145.0
0.125,2,0.0,0,1,0,0,27.0,324.0,5313.0
0.5454545454545454,2,0.0,0,1,0,0,0.0,16.0,634.0
0.0,2,0.0,0,1,0,0,6.0,111.0,1168.0
0.0,1,0.0,0,1,0,0,72.0,72.0,796.0
0.14285714285714285,2,0.0,0,17,0,1,33.0,276.0,1657.0
0.14285714285714285,2,0.0,0,1,0,0,15.0,57.0,5873.0
0.0,1,0.0,0,20,0,1,74.0,100.0,1343.0
0.0625,1,0.0,0,7,0,1,0.0,3.0,1124.0
0.0,1,0.0,0,3,0,0,17.0,49.0,6553.0
0.26666666666666666,1,0.0,0,1,0,0,58.0,195.0,643.0
0.0,3,0.0,0,19,1,0,942.0,1706.0,2563.0
0.0,2,0.0,0,1,0,1,16.0,1226.0,7516.0
0.0,1,0.0,0,14,1,0,317.0,4184.0,4634.0
0.0,2,0.0,0,1,1,0,664.0,688.0,1493.0
0.0,3,0.0,0,12,1,0,110.0,991.0,1133.0
0.0,1,0.0,0,14,1,0,1201.0,1274.0,584.0
0.0,4,0.0,0,15,1,0,106.0,757.0,971.0
0.42105263157894735,2,0.0,0,1,0,0,0.0,20.0,715.0
0.25,2,0.0,0,1,0,0,24.0,110.0,391.0
0.058823529411764705,2,0.0,0,1,0,0,1.0,14.0,841.0
0.2857142857142857,2,0.0,0,1,0,0,0.0,0.0,49.0
0.0,2,0.0,0,5,0,0,21.0,700.0,1585.0
0.0,1,0.0,0,1,0,0,26.0,36.0,914.0
0.18181818181818182,1,,0,1,0,0,0.0,4.0,788.0
0.0,2,0.0,0,2,0,0,1.0,74.0,971.0
0.2222222222222222,2,0.0,0,1,0,1,10.0,168.0,409.0
0.0,2,0.0,0,1,0,1,19.0,52.0,1109.0
0.0,1,0.0,0,1,0,0,4.0,6.0,801.0
0.1111111111111111,2,0.0,0,1,0,0,6.0,11.0,764.0
0.14285714285714285,2,0.0,0,1,0,0,17.0,64.0,6866.0
0.0,2,0.0,0,1,0,0,17.0,107.0,1405.0
0.0,2,0.0,0,1,0,0,16.0,87.0,1142.0
0.0,1,0.0,0,1,0,0,5.0,226.0,952.0
0.0,3,0.0,0,4,0,0,3.0,8.0,501.0
0.15384615384615385,1,0.0,0,1,0,0,6.0,105.0,1433.0
0.0,1,0.0,0,1,0,0,8.0,138.0,6310.0
0.16666666666666666,3,0.0,0,10,0,0,59.0,55.0,2877.0
0.06666666666666667,1,0.0,0,1,0,0,16.0,25.0,956.0
0.11764705882352941,2,0.0,0,1,0,0,209.0,440.0,1554.0
0.2222222222222222,2,0.0,0,1,0,0,1.0,74.0,1069.0
0.25,1,,0,1,0,0,1.0,102.0,627.0
0.0,2,0.0,0,1,0,0,3.0,201.0,1023.0
0.2,1,0.0,0,1,0,0,28.0,38.0,918.0
0.13333333333333333,1,0.0,0,1,0,0,42.0,71.0,2763.0
0.2,2,0.0,0,1,0,0,15.0,69.0,6551.0
0.0,1,,0,1,0,0,1.0,5.0,821.0
0.0,1,,0,1,0,1,2.0,2.0,845.0
0.0,2,0.0,0,4,0,0,0.0,9.0,471.0
0.0,2,0.0,0,17,0,1,0.0,39.0,1777.0
0.3076923076923077,3,0.0,0,1,0,0,9.0,72.0,1696.0
0.0,3,0.0,0,1,0,0,0.0,31.0,869.0
0.0,1,0.0,0,1,0,0,13.0,64.0,6418.0
0.0,2,0.0,0,1,0,1,3.0,7.0,1204.0
0.14285714285714285,2,0.0,0,1,0,0,65.0,108.0,1595.0
0.1111111111111111,5,0.0,0,1,0,1,3.0,4.0,1238.0
0.5,2,0.0,0,1,0,0,2.0,139.0,1192.0
0.0,1,0.0,0,1,0,1,0.0,0.0,562.0
0.2,1,0.0,0,11,1,0,2.0,69.0,6199.0
0.38461538461538464,1,,0,1,0,0,0.0,18.0,1403.0
0.0,1,0.0,0,1,0,0,3.0,136.0,6671.0
0.0,4,0.0,0,1,0,1,15.0,39.0,6350.0
0.3333333333333333,3,0.0,0,1,0,1,4.0,89.0,6758.0
0.42857142857142855,1,0.0,0,1,0,0,0.0,2.0,374.0
0.0,1,0.0,0,4,0,0,2.0,8.0,652.0
0.4444444444444444,2,0.0,0,1,0,0,71.0,129.0,2324.0
0.0,1,,0,1,0,0,24.0,323.0,1712.0
0.0,4,0.0,0,22,1,0,6753.0,11336.0,3584.0
0.0,6,0.0,0,7,1,0,335.0,1262.0,7210.0
0.0,2,0.0,0,1,0,1,300.0,347.0,1871.0
0.0,2,0.0,0,11,1,0,902.0,1627.0,555.0
0.0,3,0.0,0,14,1,0,123.0,1672.0,960.0
0.0,4,0.0,0,23,1,0,241.0,1834.0,1697.0
0.0,3,0.0,0,22,1,0,360.0,1869.0,1786.0
0.0,2,0.0,0,6,0,0,1.0,1162.0,7421.0
0.0,2,0.0,0,13,0,0,12.0,1198.0,6266.0
0.2222222222222222,4,0.0,0,1,0,0,60.0,47.0,1111.0
0.0,2,0.0,0,20,0,1,32.0,16.0,6427.0
0.0,1,0.0,0,2,0,0,1.0,527.0,6238.0
0.0,2,0.0,0,15,1,0,36.0,164.0,1221.0
0.14285714285714285,1,0.0,0,1,0,1,400.0,87.0,1524.0
0.2,3,0.0,0,1,0,0,12.0,79.0,2682.0
0.0,3,0.0,0,1,0,1,45.0,111.0,2073.0
0.0,1,0.0,0,1,0,1,1.0,1.0,907.0
0.08333333333333333,1,0.0,0,1,0,0,1.0,62.0,5243.0
0.0,3,0.0,0,19,1,0,303.0,8428.0,6843.0
0.0,1,0.0,0,4,0,0,1.0,82.0,1973.0
0.05263157894736842,3,0.047619047619047616,0,18,0,0,128.0,371.0,638.0
0.0,1,0.0,0,4,0,1,353.0,68.0,2597.0
0.0,4,0.0,0,19,0,0,34.0,206.0,1593.0
0.0,2,0.0,0,1,0,0,26.0,128.0,3960.0
0.0,2,0.0,0,1,0,0,8.0,150.0,4642.0
0.25,3,0.0,0,1,0,0,4.0,30.0,874.0
0.0,3,0.0,0,1,0,0,18.0,85.0,1518.0
0.26666666666666666,2,0.0,0,1,0,0,112.0,146.0,4333.0
0.06666666666666667,2,0.0,0,1,0,1,9.0,45.0,1683.0
0.14285714285714285,2,0.0,0,5,0,1,18.0,283.0,6769.0
0.2,1,0.0,0,1,0,0,15.0,95.0,4487.0
0.0,2,0.0,0,3,0,0,4.0,650.0,2863.0
0.0,1,0.0,0,1,0,0,15.0,70.0,6534.0
0.375,1,0.375,1,1,0,0,0.0,14.0,878.0
0.2857142857142857,2,0.0,0,1,0,0,14.0,82.0,6098.0
0.4,1,0.0,0,1,0,0,0.0,6.0,553.0
0.0,2,0.0,0,1,0,0,16.0,128.0,6556.0
0.0,5,0.0,0,10,0,1,539.0,198.0,1111.0
0.2222222222222222,1,0.0,0,6,0,0,67.0,257.0,1632.0
0.0,1,1.0,0,1,0,1,0.0,112.0,5961.0
0.14285714285714285,2,0.0,0,2,0,0,12.0,6.0,1019.0
0.13333333333333333,3,0.0,0,6,0,0,45.0,345.0,2998.0
0.3333333333333333,1,,0,1,0,0,0.0,37.0,813.0
0.0,1,0.0,0,9,0,1,20.0,11.0,789.0
0.0,2,0.0,0,6,0,0,22.0,39.0,1248.0
0.3076923076923077,3,0.0,0,2,0,0,23.0,118.0,2778.0
0.2222222222222222,2,0.0,0,1,0,0,15.0,74.0,2005.0
0.0,4,0.0,0,15,0,0,116.0,1297.0,1878.0
0.36363636363636365,2,0.0,0,1,0,0,0.0,5.0,349.0
0.2,3,0.0,0,6,0,1,16.0,9.0,3520.0
0.5555555555555556,2,0.0,0,1,0,1,15.0,72.0,5120.0
0.0,3,0.0,0,1,0,0,0.0,25.0,1686.0
0.0,2,0.0,0,1,0,0,25.0,82.0,6867.0
0.4,1,0.0,0,2,0,0,0.0,57.0,4431.0
0.0,3,0.0,0,4,0,0,0.0,389.0,6378.0
0.0,3,0.0,0,15,1,0,44.0,699.0,583.0
0.16666666666666666,2,0.0,0,9,0,0,15.0,197.0,3554.0
0.14285714285714285,1,0.0,0,1,0,0,66.0,390.0,1609.0
0.2,2,0.0,0,1,0,0,1.0,105.0,1975.0
0.058823529411764705,1,0.0,0,1,0,0,15.0,2.0,217.0
0.0,3,0.0,0,7,0,0,51.0,6504.0,1721.0
0.0,2,0.0,0,1,0,0,576.0,368.0,1341.0
0.0,3,0.0,0,1,0,0,1.0,9.0,856.0
0.0,2,0.0,0,1,0,0,0.0,58.0,1829.0
0.0,2,0.0,0,19,1,0,812.0,750.0,636.0
0.0,4,0.0,0,22,0,0,1684.0,4186.0,7478.0
0.0,2,0.0,0,9,1,1,39.0,458.0,692.0
0.0,1,0.0,0,1,0,1,40.0,16.0,2527.0
0.4166666666666667,1,0.0,0,1,0,0,0.0,62.0,5623.0
0.058823529411764705,2,0.0,0,1,0,0,18.0,41.0,1979.0
0.0,3,0.0,0,25,1,0,21.0,14688.0,6656.0
0.2,2,0.0,0,1,0,0,179.0,623.0,6612.0
0.0,5,0.11538461538461539,0,1,0,0,15.0,137.0,6268.0
0.0,2,0.0,0,1,0,0,17.0,77.0,3951.0
0.0,4,0.0,0,19,1,0,39.0,643.0,884.0
0.13333333333333333,5,0.0,0,1,1,0,108.0,1645.0,6139.0
0.7777777777777778,1,,0,1,0,0,0.0,1619.0,785.0
0.0,4,0.0,0,25,1,0,796.0,2140.0,3248.0
0.0,1,0.0,0,11,0,0,772.0,708.0,3452.0
0.0,1,0.0,0,19,0,0,16.0,1538.0,1131.0
0.0,2,0.0,0,16,0,0,2343.0,10387.0,7412.0
0.0,3,0.0,0,20,0,0,339.0,1219.0,3032.0
0.125,2,0.0,0,18,1,0,76.0,59.0,37.0
0.0,2,0.0,0,19,1,0,3529.0,1544.0,3891.0
0.0,1,0.0,0,1,0,0,0.0,16.0,501.0
0.0,2,0.0,0,1,0,0,0.0,41.0,893.0
0.14285714285714285,1,0.0,0,1,0,0,0.0,18.0,1548.0
0.25,1,,0,1,0,0,0.0,7.0,385.0
0.0,4,0.0,0,1,0,0,18.0,249.0,4855.0
0.14285714285714285,1,0.0,0,1,0,0,0.0,22.0,2748.0
0.0,2,0.0,0,1,0,0,0.0,43.0,1510.0
0.3333333333333333,1,,0,1,0,0,0.0,23.0,1751.0
0.0,3,0.0,0,1,0,0,1.0,38.0,1980.0
0.0,1,0.0,0,1,0,0,0.0,16.0,1807.0
0.0,1,0.0,0,1,0,0,0.0,8.0,896.0
0.14285714285714285,1,0.0,0,1,0,0,0.0,0.0,20.0
0.0,2,0.2222222222222222,0,1,0,0,43.0,234.0,1721.0
0.0,1,0.0,0,1,0,0,118.0,95.0,1696.0
0.0,1,0.0,0,1,0,1,5.0,9.0,1315.0
0.15,1,0.0,0,1,0,0,0.0,9.0,275.0
0.0,2,0.0,0,1,0,0,1.0,9.0,296.0
0.0,2,0.0,0,1,0,0,0.0,5.0,117.0
0.0,2,0.0,0,1,0,0,0.0,9.0,268.0
0.0,2,0.0,0,1,0,0,0.0,4.0,163.0
0.0,2,0.0,0,1,0,0,0.0,6.0,99.0
0.0,2,0.0,0,1,0,0,0.0,7.0,229.0
0.0,2,0.0,0,1,0,0,0.0,17.0,353.0
0.0,2,0.0,0,1,0,0,0.0,15.0,350.0
0.0,2,0.0,0,19,1,0,126.0,500.0,708.0
0.0,1,0.0,0,22,0,0,0.0,167.0,629.0
0.1875,1,0.0,0,1,0,0,0.0,19.0,357.0
0.16666666666666666,1,0.0,0,1,0,0,0.0,14.0,396.0
0.11764705882352941,1,0.0,0,1,0,0,0.0,9.0,290.0
0.125,1,0.0,0,1,0,0,0.0,8.0,163.0
0.16666666666666666,1,0.0,0,1,0,0,0.0,17.0,321.0
0.23076923076923078,1,0.0,0,1,0,0,0.0,4.0,278.0
0.10526315789473684,1,0.0,0,1,0,0,0.0,23.0,320.0
0.14285714285714285,1,0.0,0,1,0,0,0.0,6.0,315.0
0.058823529411764705,1,0.0,0,1,0,0,0.0,12.0,309.0
0.11764705882352941,1,0.0,0,1,0,0,0.0,7.0,210.0
0.0625,1,0.0,0,1,0,0,0.0,9.0,313.0
0.1875,1,0.0,0,1,0,0,0.0,2.0,150.0
0.1111111111111111,1,0.0,0,1,0,0,0.0,9.0,275.0
0.1111111111111111,1,0.0,0,1,0,0,0.0,4.0,49.0
0.0,3,0.0,0,1,0,1,14.0,303.0,745.0
0.0,3,0.0,0,19,1,0,149.0,2536.0,3113.0
0.0,6,0.0,0,20,0,0,519.0,54738.0,2172.0
0.05263157894736842,1,0.0,0,1,0,0,0.0,11.0,129.0
0.0,1,0.0,0,11,1,0,9.0,83.0,829.0
0.0,3,0.0,0,1,0,1,75.0,194.0,1036.0
0.0,3,0.0,0,16,1,0,656.0,1289.0,925.0
0.0,3,0.0,0,1,0,0,263.0,2229.0,1857.0
0.0,3,0.0,0,19,0,0,801.0,3337.0,5247.0
0.0,3,0.0,0,18,1,0,112.0,795.0,560.0
0.0,2,0.0,0,15,0,0,305.0,376.0,649.0
0.0,4,0.0,0,20,1,0,262.0,629.0,690.0
0.26666666666666666,1,0.0,0,1,0,0,0.0,19.0,189.0
0.26666666666666666,1,0.0,0,1,0,0,0.0,5.0,186.0
0.4444444444444444,1,0.0,0,1,0,0,0.0,4.0,129.0
0.0,2,0.0,0,28,1,0,63.0,266.0,84.0
0.0,2,0.0,0,19,1,0,208.0,659.0,818.0
0.3333333333333333,2,0.0,0,6,0,1,13.0,887.0,4558.0
0.0,1,0.0,0,1,0,0,7.0,61.0,1069.0
0.125,1,,0,7,0,1,266.0,718.0,5241.0
0.0,1,0.0,0,1,1,0,68.0,816.0,7498.0
0.0,2,0.0,0,23,0,0,19.0,664.0,3665.0
0.0,1,0.0,0,1,0,0,0.0,756.0,967.0
0.0,3,0.0,0,20,1,0,2206.0,9542.0,5948.0
0.0,1,0.0,0,10,0,1,68.0,669.0,4546.0
0.0,2,0.0,0,18,1,0,61.0,207.0,923.0
0.0,1,0.0,0,3,0,1,14.0,2456.0,1904.0
0.0,3,0.0,0,10,1,1,1030.0,1055.0,4433.0
0.07692307692307693,2,0.0,0,11,0,0,81.0,916.0,3288.0
0.3333333333333333,1,,0,1,0,0,14.0,123.0,2724.0
0.25,2,0.0,0,1,0,0,1.0,6.0,492.0
0.0,3,0.0,0,1,0,0,32.0,133.0,4847.0
0.0,2,0.0,0,1,0,0,15.0,40.0,395.0
0.1,1,0.1,0,1,0,0,6.0,52.0,6365.0
0.15789473684210525,2,0.0,0,1,0,0,15.0,48.0,2515.0
0.0,1,,0,1,0,1,20.0,138.0,6661.0
0.0,4,0.0,0,18,0,0,9.0,1047.0,6602.0
0.45454545454545453,2,0.0,0,1,0,0,26.0,73.0,4033.0
0.0,1,0.0,0,1,0,0,0.0,83.0,6373.0
0.23076923076923078,1,0.23076923076923078,0,15,0,0,17.0,94.0,6423.0
0.17857142857142858,2,0.0,0,1,0,0,10.0,0.0,44.0
0.23076923076923078,1,0.0,0,1,0,0,15.0,28.0,3012.0
0.0,2,0.0,0,1,0,0,15.0,441.0,4219.0
0.0,2,0.0,0,1,0,0,93.0,138.0,1905.0
0.0,1,,0,1,0,0,15.0,10.0,352.0
0.0,2,0.0,0,1,0,0,16.0,30.0,2167.0
0.0,3,0.0,0,21,1,0,790.0,2433.0,5674.0
0.0,2,0.0,0,1,0,0,16.0,166.0,5026.0
0.14285714285714285,2,0.0,0,12,0,0,92.0,419.0,1496.0
0.2857142857142857,2,0.0,0,1,0,0,16.0,132.0,4295.0
0.0,6,0.0,0,5,0,0,19.0,289.0,2946.0
0.21428571428571427,1,0.0,0,1,0,0,15.0,55.0,6532.0
0.0,2,0.0,0,1,0,0,15.0,48.0,3636.0
0.0,1,0.0,0,11,0,0,41.0,665.0,2019.0
0.0,2,0.0,0,1,0,0,22.0,149.0,6463.0
0.0,2,0.0,0,5,0,0,133.0,342.0,3641.0
0.23076923076923078,2,0.0,0,1,0,0,0.0,18.0,1624.0
0.0,2,0.0,0,1,0,0,15.0,69.0,4509.0
0.5,2,0.0,0,2,0,0,102.0,160.0,4055.0
0.07692307692307693,2,0.08333333333333333,0,12,0,0,15.0,79.0,3789.0
0.0,1,,0,1,0,0,0.0,14.0,1369.0
0.125,1,0.0,0,1,0,1,16.0,35.0,2211.0
0.1111111111111111,1,,0,1,0,0,0.0,6.0,318.0
0.4166666666666667,2,0.0,0,1,0,0,10.0,1.0,389.0
0.0,5,0.0,0,1,0,0,15.0,23.0,1125.0
0.0,2,0.0,0,17,0,0,15.0,122.0,6410.0
0.0,2,0.0,0,1,0,0,15.0,68.0,4266.0
0.0,1,,0,1,0,0,15.0,81.0,6073.0
0.2727272727272727,2,0.0,0,1,0,0,0.0,57.0,2852.0
0.0,1,,0,1,0,0,16.0,76.0,4795.0
0.0,1,0.0,0,1,0,0,84.0,76.0,4227.0
0.0,2,0.0,0,1,0,0,10.0,27.0,1565.0
0.0,1,0.0,0,1,0,0,16.0,57.0,4587.0
0.21428571428571427,2,0.0,0,12,0,1,0.0,67.0,1605.0
0.16666666666666666,1,0.0,0,2,0,0,15.0,10.0,82.0
0.2222222222222222,1,0.0,0,1,0,0,15.0,92.0,6905.0
0.0,2,0.0,0,1,0,0,20.0,30.0,1403.0
0.2222222222222222,1,0.0,0,1,0,0,29.0,295.0,6387.0
0.5555555555555556,1,0.0,0,1,0,1,2.0,14.0,4206.0
0.0,2,0.0,0,6,0,0,24.0,35.0,2800.0
0.0,2,0.0,0,1,0,0,0.0,59.0,2714.0
0.0,1,0.0,0,5,0,0,544.0,404.0,3278.0
0.2857142857142857,1,,0,1,0,0,199.0,111.0,3718.0
0.16666666666666666,2,0.0,0,1,0,0,206.0,262.0,4272.0
0.0,2,0.0,0,1,0,0,15.0,28.0,2737.0
0.0,9,0.0,0,1,0,0,11.0,167.0,3807.0
0.0,1,0.0,0,21,0,0,74.0,399.0,2434.0
0.0,2,0.0,0,1,0,0,258.0,195.0,2328.0
0.2727272727272727,2,0.0,0,1,0,0,15.0,19.0,693.0
0.0,2,0.0,0,1,0,0,22.0,92.0,421.0
0.29411764705882354,1,0.0,0,1,0,0,16.0,118.0,5806.0
0.0,2,0.0,0,8,0,0,61.0,42.0,671.0
0.0,2,0.0,0,1,0,0,0.0,7.0,682.0
0.5,1,0.07692307692307693,0,1,0,0,1.0,5.0,510.0
0.46153846153846156,2,0.0,0,1,0,0,15.0,90.0,6565.0
0.0,2,0.0,0,5,0,0,15.0,49.0,4097.0
0.0,2,0.0,0,2,0,0,17.0,5.0,310.0
0.1111111111111111,2,0.0,0,10,0,0,127.0,136.0,5488.0
0.09090909090909091,2,0.0,0,11,0,0,50.0,46.0,4367.0
0.0,2,0.0,0,1,0,0,15.0,58.0,6391.0
0.26666666666666666,1,0.0,0,1,0,0,16.0,425.0,3343.0
0.06666666666666667,2,0.0,0,1,0,0,20.0,34.0,1176.0
0.2222222222222222,2,0.0,0,1,0,1,32.0,78.0,2690.0
0.0,3,0.0,0,1,0,0,15.0,52.0,2346.0
0.14285714285714285,2,0.0,0,4,0,0,107.0,366.0,2511.0
0.0,2,0.0,0,1,0,0,47.0,495.0,2582.0
0.0,2,0.0,0,1,0,0,22.0,174.0,5186.0
0.2222222222222222,2,0.0,0,10,0,0,15.0,62.0,5205.0
0.6666666666666666,2,0.0,0,1,0,0,101.0,314.0,4427.0
0.0,3,0.0,0,7,0,0,11.0,103.0,6572.0
0.2222222222222222,2,0.0,0,1,0,0,15.0,16.0,902.0
0.0,1,0.0,0,1,0,0,15.0,42.0,5396.0
0.2857142857142857,1,0.0,0,1,0,0,15.0,59.0,1971.0
0.2222222222222222,1,0.0,0,15,0,0,137.0,69.0,4399.0
0.0,2,0.0,0,1,0,0,15.0,25.0,1524.0
0.2,2,0.0,0,4,0,0,18.0,128.0,3998.0
0.25,2,0.0,0,1,0,1,15.0,43.0,5917.0
0.0,2,0.0,0,1,0,0,16.0,93.0,3649.0
0.0,2,0.0,0,1,0,0,36.0,291.0,6357.0
0.18181818181818182,2,0.0,0,1,0,0,14.0,297.0,5608.0
0.25,1,0.0,0,2,1,0,16.0,190.0,5111.0
0.18181818181818182,1,0.0,0,1,0,0,93.0,201.0,3949.0
0.25,2,0.0,0,1,0,0,18.0,154.0,4405.0
0.1875,1,,0,1,0,0,16.0,11.0,525.0
0.0,1,,0,1,0,0,10.0,7.0,262.0
0.1111111111111111,1,0.0,0,16,0,0,25.0,284.0,6862.0
0.0,1,0.0,0,10,0,0,14.0,179.0,6461.0
0.0,2,0.0,0,1,0,0,15.0,60.0,3532.0
0.2,3,0.0,0,16,0,1,15.0,70.0,1896.0
0.0,2,0.0,0,8,0,0,19.0,72.0,4113.0
0.17647058823529413,1,0.0,0,1,0,0,15.0,45.0,5495.0
0.2222222222222222,2,0.0,0,1,0,1,0.0,106.0,4608.0
0.4444444444444444,1,0.0,0,1,0,0,16.0,5.0,689.0
0.0,2,0.0,0,1,0,0,18.0,66.0,2366.0
0.23076923076923078,2,0.0,0,1,0,0,15.0,56.0,2016.0
0.17647058823529413,2,0.0,0,1,0,0,16.0,138.0,3522.0
0.0,2,0.0,0,3,0,0,15.0,13.0,200.0
0.2,1,0.0,0,1,0,0,4.0,32.0,5400.0
